PEID	ROP3	geonameid
48037	116368	8407479
48038	116369	1276071
48039	116370	1271686
48040	116131	1252864
48043	104022	934166
48044	114983	8299474
48045	104017	8299474
48048	108398	2648110
48049	108398	6941716
48060	116476	1271440
48061	112380	1262333
48062	116473	1270397
48063	116477	1256321
48064	116475	9747961
48076	115010	1785694
48079	103686	8335003
48088	105225	8349535
48116	107148	235749
48139	104206	1263215
48141	108160	7268745
48144	108182	2975246
48145	116935	235749
48146	116462	186298
48147	103544	184742
48148	108182	184742
48149	112775	186298
48150	116288	928657
48163	116795	1258849
48168	116796	1256068
48169	113353	1277800
48170	116794	8335144
48171	111997	1274034
48174	115484	1794299
48180	113052	1269318
48181	113772	1260091
48183	112254	1265468
48187	117029	1266054
48188	117034	1268774
48189	117035	1263835
48190	117033	11875518
48191	117036	8133375
48192	117037	1277600
48194	117038	1268908
48195	117040	1271884
48196	117039	1254807
48197	101254	7627237
48198	117030	1260091
48199	117031	1258984
48200	117032	1258340
48201	111398	1273781
48202	116299	1275121
48208	117043	7626532
48209	117042	1260091
48210	117041	1265158
48212	117048	1275638
48214	116430	7701203
48215	117049	9072830
48216	117047	1255347
48217	111573	1279160
48218	117045	1279234
48219	117044	8335137
48220	111546	1255971
48232	111949	7701598
48236	116411	1272129
48240	112607	1256163
48247	116243	1269844
48248	117060	8739997
48256	112137	1277800
48257	117052	9747944
48258	117054	1268508
48259	117050	8739997
48261	117053	1252771
48262	117055	7701605
48263	115626	1276391
48268	112941	1258077
48288	113004	8131500
48323	113015	1268731
48328	117058	1277600
48329	117057	1254662
48344	115628	1266810
48353	116265	1260571
48357	117059	1267997
48358	112773	7729749
48367	111268	1262322
48368	115627	1252864
48370	113424	1257953
48395	113067	1271307
48419	116708	1278648
48421	116713	1272182
48423	112940	1253957
48424	114225	3046431
48425	114225	8378775
48426	114225	2648110
48427	116949	1665148
48428	105018	524894
48432	101657	2648110
48436	101047	2648110
48440	113133	1278150
48450	115560	1283047
48451	107204	1307740
48477	116270	1033354
48520	104946	2950157
48521	104946	2648110
48522	114799	2968815
48524	101940	2968815
48525	109692	3169069
48532	105487	1283410
48533	115673	1283410
48534	107086	1283410
48538	113266	1168873
48540	105616	235749
48542	101662	6458763
48546	104168	2861322
48548	100390	2861322
48551	109626	2861322
48554	101662	3173434
48555	110376	6322752
48583	103918	687869
48584	115686	6323276
48599	107204	1607326
48613	106383	8299676
48615	110559	11072835
48617	114951	7701501
48618	106265	8631413
48623	113915	285628
48627	114970	2355737
48628	108121	738647
48629	115399	740481
48634	104422	6320836
48635	115948	6320488
48636	116104	6320638
48637	116290	8349533
48638	109459	8583505
48639	110552	8583801
48640	106611	8582368
48641	108772	8583790
48642	107634	8583761
48643	109987	8583818
48644	108123	8583215
48645	107456	8583223
48646	110553	8583826
48647	102305	8581719
48648	102858	8583169
48649	114875	8581826
48650	103895	8582047
48651	108056	8583728
48652	116245	8582969
48653	114874	8583749
48654	106610	8582264
48655	109933	8582239
48656	103899	8581869
48657	108672	8583136
48658	107641	8581953
48662	101703	1733039
48663	102250	6942831
48678	116040	567293
48679	116314	567293
48680	116042	567293
48683	116313	567293
48684	116312	567293
48685	116311	567293
48686	103686	2022888
48693	111420	1273664
48701	115228	1626196
48702	116015	1650535
48703	106013	1337202
48704	100355	1337178
48705	113372	1337190
48706	115966	1337189
48707	111877	1337170
48708	105337	1337165
48709	116961	1337178
48710	116504	1337189
48711	115660	1337199
48712	116297	1337189
48713	116947	1337155
48714	116395	1337178
48715	116396	1337178
48716	108856	7581912
48717	103338	3189077
48718	115946	6319300
48719	102818	3427504
48721	102818	3582676
48722	102818	6324358
48723	102818	3881037
48724	102818	11495267
48725	102818	3640847
48734	105354	6323863
48738	105948	11903816
48739	100011	552927
48740	116039	569665
48741	110444	5014227
48742	105669	2648110
48744	105669	3128759
48751	114225	2772395
48753	103789	1845068
48754	103686	184742
48765	108452	3046431
48769	103686	445408
48771	116038	519969
48772	116335	8238709
48773	106009	865543
48775	116337	6319349
48776	100503	6319269
48777	100528	6319269
48778	115944	6319309
48779	116336	6319248
48780	115363	6319491
48781	116338	6319299
48782	116339	1809867
48783	116340	1809867
48784	116341	1809867
48791	115324	1337284
48792	104795	1337278
48793	115327	1337295
48794	115326	1337295
48795	102397	1337292
48796	108938	1337293
48797	102861	1269389
48798	115325	1337294
48799	103435	1337285
48800	115328	7303651
48801	115329	7303651
48802	116347	1337295
48803	115055	1337278
48805	114136	1337293
48806	100516	172410
48810	102927	8335458
48811	103480	2938912
48814	110376	524894
48815	100516	542415
48816	103305	1518003
48817	108452	587081
48818	101670	6417228
48819	101670	3237864
48820	102927	3237073
48821	101861	3237214
48822	108129	3237200
48823	101833	524894
48824	103480	542415
48825	103298	524894
48826	105674	2023468
48827	105803	554230
48828	106281	1503773
48830	110551	552548
48831	103132	524894
48832	102675	1502020
48833	108398	3169069
48834	110376	3169069
48835	108096	3169069
48836	106730	3169069
48837	105968	3169069
48838	117128	2423124
48839	110376	618069
48840	100222	6458798
48841	115186	3675245
48842	116611	9179949
48843	116579	11550569
48844	116668	3189077
48845	116639	10097360
48846	116661	3378950
48847	116576	281132
48848	116652	934153
48849	116660	6690283
48850	116657	7910183
48851	107458	9610709
48852	102345	146267
48854	116305	98820
48856	115687	706442
48857	108461	585031
48858	102059	2774321
48860	116566	413931
48861	110376	8378769
48862	103480	3068798
48863	103480	865536
48864	114965	1293624
48867	100390	11205389
48868	100389	11205389
48869	106882	11205389
48870	102787	11205389
48872	111627	7627176
48873	115041	8628963
48874	101744	8617811
48880	111296	8740334
48881	111299	7627079
48882	115684	1264155
48883	116945	9747984
48884	117119	1278648
48885	117120	1278648
48887	117121	1278648
48888	111578	7626227
48889	101776	9748018
48890	117122	9748018
48892	117123	9748018
48893	112307	1278648
48894	108886	9748018
48895	117124	1278648
48896	111328	1278648
48897	117125	1278648
48898	113273	1278648
48900	117126	9748018
48901	113613	1278648
48902	113595	1261448
48907	110802	2968815
48908	103686	7670702
48925	103686	1857420
48927	117014	6940663
48928	100516	273607
48929	117090	352603
48936	111405	1268731
48937	111861	11875531
48938	111914	1255350
48939	111998	1253574
48940	112071	1278716
48941	112225	1268731
48942	112673	1268731
48943	113002	1268731
48944	112987	1253574
48945	113169	1268731
48946	113254	1268731
48947	113357	7627238
48948	113473	1253574
48949	113445	1268731
48950	113468	1268731
48951	113773	1268731
48952	113873	1279234
48953	111394	1269634
48954	112320	1269940
48955	113664	1256914
48956	111581	1260342
48957	113694	1261978
48958	113305	7626534
48959	113725	8133375
48960	117109	1258340
48961	111494	1275104
48962	111403	1269519
48963	115251	1275104
48964	111466	1276130
48965	115489	1266054
48966	112174	1253989
48967	112227	1262217
48968	112403	1273894
48969	112516	1279160
48970	112781	1266054
48971	113155	1256321
48972	113267	1276902
48973	115552	1278947
48974	113829	1275666
48975	111464	1264390
48976	111654	1263835
48977	111653	1253989
48978	111591	1256740
48979	113163	1258183
48980	113233	1277662
48981	113378	1255365
48982	113485	1268774
48983	113479	1260342
48984	114483	11875531
48985	113614	1269519
48986	113909	8739996
48987	105669	2861322
48989	100390	2861322
48991	111303	1252869
48992	112536	1252869
48993	113187	1253720
48994	111620	1272649
48995	115491	7627085
48996	112872	1272649
48997	111592	1275639
48998	113074	1259006
48999	111492	1255347
49000	113698	1270165
49001	111801	8740334
49002	112745	9747955
49003	111877	7701507
49004	111506	7644927
49005	111450	1268508
49006	115250	1271622
49007	111480	1277600
49008	112097	1257544
49009	112105	1263245
49010	112130	1257544
49011	112113	1263245
49012	112167	7627181
49013	112277	1273781
49014	112300	1273781
49015	112493	7644928
49016	105337	1272781
49017	112694	1277644
49018	112720	1277600
49019	112725	1277644
49020	112758	1271622
49021	112806	7644924
49022	113153	1271622
49023	113209	1257544
49024	113259	1271622
49025	113276	7644928
49026	117129	8908677
49027	113481	1277600
49028	113502	1255438
49029	113507	1273781
49031	113783	1277600
49032	111359	1259164
49033	111625	1270165
49034	111958	1266129
49035	112288	7627084
49036	112445	1275005
49037	112841	1267812
49038	113395	1258527
49039	113465	1268508
49040	113709	8335137
49042	112415	9747971
49043	113480	1252864
49044	111536	1259164
49045	111648	7627237
49046	112429	8335137
49047	112712	7627237
49048	112718	1270397
49049	113284	1259164
49050	113364	1275104
49051	100760	7644928
49052	113457	1257805
49053	113597	7627229
49054	112677	8335424
49055	113232	8335421
49057	111582	1263863
49058	117099	1268085
49059	112870	1268085
49060	113450	1274849
49061	113574	1268085
49062	111511	1277086
49063	111645	1255639
49064	111393	1278668
49065	111905	1278668
49066	111978	1258892
49067	112051	1277086
49068	115286	1265343
49069	113221	1255639
49070	113377	1258892
49071	113383	9748001
49072	113434	1267487
49073	113654	1277086
49074	113881	1277086
49075	117101	1273468
49076	111679	1263366
49077	115490	1277400
49078	111989	1274849
49079	112026	1267912
49080	112073	1260108
49081	112066	1265343
49082	112182	1279020
49083	112390	1270371
49084	112714	7627229
49085	113211	1255984
49087	113333	9748013
49088	117105	1255971
49089	113342	7729747
49090	113347	1270456
49091	113514	1268085
49092	113596	1260108
49093	113787	1276301
49094	111685	7626227
49095	112019	1263366
49096	112587	1277800
49097	112575	1263366
49098	113177	1270371
49099	113098	1267997
49100	113396	1264734
49101	111335	1259504
49102	115688	1282865
49103	111468	1283000
49104	111398	1283606
49105	111452	1283316
49106	111459	1283182
49107	117127	1259065
49108	117112	1283410
49109	111574	1283098
49110	112021	1283316
49112	111621	1283000
49113	111752	1283000
49114	111785	1283710
49115	111749	1283606
49116	111878	1283454
49117	111925	1282836
49118	111944	1282836
49119	117113	1283316
49120	111977	1283000
49121	112001	1283410
49122	111988	1283316
49123	112034	1283000
49124	112120	1283182
49125	103332	1283182
49126	112196	1283000
49127	112199	1282836
49128	112214	1283316
49129	117114	1283710
49130	112380	1283112
49131	112399	1283000
49132	112404	1282836
49133	112407	1283454
49134	112418	1283000
49135	112470	1283316
49136	116397	1283182
49137	112541	1282836
49139	112604	1283316
49140	112696	1283000
49141	115555	1283606
49142	112774	1283098
49143	114473	1283316
49144	112835	1283000
49145	117115	1282797
49146	117116	1283316
49147	117105	1283112
49148	113349	1283710
49149	113416	1283112
49150	117094	1283098
49151	113530	1282797
49152	113659	1283316
49153	117118	1283316
49154	113707	1283710
49155	115556	1283182
49156	113743	1283000
49157	113757	1283000
49158	113798	1283245
49159	115808	1283047
49160	111356	7626859
49161	111681	1255649
49162	117100	1255649
49163	112933	1270669
49164	112873	11875550
49165	113360	1253103
49166	113449	1253103
49167	113475	1255649
49168	113823	1272123
49169	113906	1274034
49170	113889	1255649
49171	113283	1258340
49172	113868	1258340
49173	112088	1253630
49174	112309	1275702
49175	112656	1266426
49176	114472	1274221
49177	113408	1275702
49178	113444	1254090
49180	112562	1272019
49181	112565	8133543
49182	112552	8347665
49183	112722	7909823
49184	113043	1274988
49185	112007	8347665
49186	113162	1272019
49187	113167	7909823
49188	113263	8347665
49189	114478	8133543
49190	113820	1265912
49191	113174	8223995
49192	112993	7646153
49193	113249	1268009
49194	113282	7646157
49195	113863	7646153
49196	113872	7646149
49197	111264	1272123
49198	111309	1268009
49199	111325	7874380
49200	111519	8224051
49203	112060	8224051
49204	112124	1255649
49205	112125	1253103
49206	112127	1273664
49207	112631	8133543
49208	114949	1261391
49210	112813	1273664
49211	113050	1272123
49212	113097	7909821
49213	113143	1273866
49214	113213	8347665
49215	113367	1269812
49216	113295	1273664
49217	113296	1255649
49218	113313	1272848
49219	117106	7644927
49220	113430	1273664
49222	113572	7909823
49223	113609	1267756
49224	117108	1265492
49225	113806	1261391
49226	117110	7909823
49227	113856	1259426
49228	117095	1267756
49229	102818	3373557
49230	102818	3579926
49231	102818	11351656
49232	102818	3577819
49233	102818	3595259
49234	117062	1265292
49235	108722	2525471
49240	103686	292224
49241	103686	8347361
49242	103686	1528334
49243	103686	1518003
49244	103686	2476027
49245	103686	6452615
49246	103686	108411
49254	117098	1253630
49255	116292	8133394
49256	115839	5969784
49258	117063	11840009
49262	115441	1856053
49263	117111	1852675
49264	117127	1283112
49265	117117	1282797
49267	111819	1282836
49268	112773	1283112
49269	108618	4580549
49270	110929	4464374
49271	102116	4597204
49272	110054	5362932
49273	106682	4484498
49274	108472	4574328
49275	106681	4076795
49276	116245	5739051
49277	101910	5128594
49278	114684	5405889
49279	114685	4198645
49280	114874	4431982
49281	107412	4464374
49282	107021	5501879
49283	106580	4168618
49284	102842	4167510
49285	109002	5739051
49286	110779	5739051
49287	114611	413931
49288	101930	4696376
49289	100034	4270450
49290	108592	5739051
49291	108607	5374376
49292	109454	5368381
49293	100594	5368381
49294	110797	5739051
49295	110807	5368381
49296	110943	5368381
49297	108598	5368381
49302	117238	1280239
49304	106050	7729752
49305	117151	1179245
49307	110759	4464374
49308	109511	5368381
49309	117158	5391997
49310	104096	8063220
49311	104096	6355233
49312	104096	3640847
49313	103775	5391997
49314	117159	5391997
49316	117160	1904615
49317	101915	4163566
49318	108096	7531066
49319	103898	4888671
49321	107987	1733046
49324	107421	5391832
49326	111169	5393021
49332	103298	709716
49333	100516	709716
49335	117251	6693370
49336	103727	142549
49337	117251	2759793
49338	115690	2747372
49339	116884	1785694
49340	109662	298332
49341	107989	406101
49345	111252	7626228
49349	111266	7646150
49351	102170	1337199
49352	102170	1733037
49353	111825	1167710
49356	117252	1267912
49357	111382	1269136
49359	111437	1263366
49360	111456	1274849
49361	112909	1257807
49362	117258	1274849
49363	117259	1255984
49364	117260	1264729
49365	111463	1255851
49366	117261	9072830
49367	117262	1265710
49368	103332	1273468
49369	117263	1262997
49370	113346	1265343
49371	117264	1260208
49372	107769	1215638
49373	102737	1629652
49374	117253	1629652
49375	117277	9747938
49376	117276	1269389
49377	117275	1255851
49378	117274	1260208
49379	113510	1270456
49380	113672	1255639
49381	117273	1253407
49382	108272	1259504
49383	113407	1269938
49384	113192	7701379
49385	113038	1265710
49386	117272	1265292
49387	117271	9747999
49388	112541	1273492
49389	117269	1265292
49390	117268	1270456
49391	117267	9747938
49392	115492	8335427
49393	112220	1269322
49394	112120	1259168
49395	111957	1269320
49396	117266	1259168
49397	117265	1256238
49398	111290	1273492
49399	111898	1275638
49400	102448	1268085
49401	117257	1265292
49402	117698	1256238
49403	108452	2950157
49404	117251	2968815
49405	109667	2968815
49406	117255	2968815
49408	113818	6453366
49411	103699	5799783
49412	103896	5391997
49413	117692	1272123
49414	105669	3173434
49432	114431	7581802
49433	115818	1488873
49435	105225	2028461
49439	111691	1275680
49440	117684	1262802
49468	117687	1264734
49469	117688	1276610
49470	111830	9747938
49471	117689	9748001
49472	117690	1271440
49473	117691	1277800
49475	112545	1259186
49476	113188	1265710
